Month,Customer PO Number,Blue Stock PO number,BHVN PO Number,Sales Month,Inv. Number,Inv. Date,Item #,Qty,Unit price (US$),Total Value (US$),Ship Date,CHD,EHD,AHD,Delay/On Time,Delay/Ontime,BL Number,Customer,Brand,Status,ETA,Date of Booking Placed,Date of Booking Confirmation,Booking time,Reason of Delay,Year,Model Code,Item #/Iman Code ,Item Code,Size,Vessel Name
2022-03-26 08:17:39.792,4517846256,2022-BG-120-2,BHVND-169,2022-10-28,BHDE417,2022-10-01 00:00:00,,154.0,7.627,1174.558,2022-10-03 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,0.0,on time,DEC0075690,DCL,DCL,Shipped,2022-11-02 00:00:00,22/09/2022,2022-09-29 00:00:00,7.0,,2022,8578459.0,308420,2982939,10oz,MAERSK JAIPUR 241S
2022-03-26 08:17:39.792,4517846256,2022-BG-120-2,BHVND-169,2022-10-28,BHDE417,2022-10-01 00:00:00,,299.0,7.627,2280.473,2022-10-03 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,0.0,on time,DEC0075690,DCL,DCL,Shipped,2022-11-02 00:00:00,22/09/2022,2022-09-29 00:00:00,7.0,,2022,8578459.0,308420,2982940,12oz,MAERSK JAIPUR 241S
2022-03-26 08:17:39.792,4517846256,2022-BG-120-2,BHVND-169,2022-10-28,BHDE417,2022-10-01 00:00:00,,208.0,7.627,1586.416,2022-10-03 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,0.0,on time,DEC0075690,DCL,DCL,Shipped,2022-11-02 00:00:00,22/09/2022,2022-09-29 00:00:00,7.0,,2022,8578459.0,308420,2982941,14oz,MAERSK JAIPUR 241S
2022-09-22 12:05:38.963,4517849083,2022-BG-120-2,BHVND-169,2022-10-28,BHDE417,2022-10-01 00:00:00,,221.0,7.627,1685.567,2022-10-03 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,0.0,on time,DEC0075690,DCL,DCL,Shipped,2022-11-02 00:00:00,22/09/2022,2022-09-29 00:00:00,7.0,,2022,8578459.0,308420,2982940,12oz,MAERSK JAIPUR 241S
2022-09-22 12:05:38.963,4517849083,2022-BG-120-2,BHVND-169,2022-10-28,BHDE417,2022-10-01 00:00:00,,156.0,7.627,1189.812,2022-10-03 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,0.0,on time,DEC0075690,DCL,DCL,Shipped,2022-11-02 00:00:00,22/09/2022,2022-09-29 00:00:00,7.0,,2022,8578459.0,308420,2982941,14oz,MAERSK JAIPUR 241S
2022-08-31 07:06:59.013,4518445952,2021-326446R-2,BHVND-135,2022-10-28,BHDE417,2022-10-01 00:00:00,,400.0,3.5,1400.0,2022-10-03 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,0.0,on time,DEC0075690,DCL,DCL,Shipped,2022-11-02 00:00:00,27/09/2022,2022-09-29 00:00:00,2.0,,2022,8595216.0,326446R,4067297,S,MAERSK JAIPUR 241S
2022-08-31 07:06:59.013,4518445952,2021-326446R-4,BHVND-151,2022-10-28,BHDE417,2022-10-01 00:00:00,,400.0,3.5,1400.0,2022-10-03 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,0.0,on time,DEC0075690,DCL,DCL,Shipped,2022-11-02 00:00:00,27/09/2022,2022-09-29 00:00:00,2.0,,2022,8595216.0,326446R,4067296,M,MAERSK JAIPUR 241S
2022-08-31 07:06:59.013,4518445952,2021-326446R-2,BHVND-135,2022-10-28,BHDE417,2022-10-01 00:00:00,,400.0,3.5,1400.0,2022-10-03 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,0.0,on time,DEC0075690,DCL,DCL,Shipped,2022-11-02 00:00:00,27/09/2022,2022-09-29 00:00:00,2.0,,2022,8595216.0,326446R,4067299,XS,MAERSK JAIPUR 241S
2022-09-01 06:50:16.948,4518456270,2021-326446R-4,BHVND-151,2022-10-28,BHDE417,2022-10-01 00:00:00,,200.0,3.5,700.0,2022-10-03 01:00:00,2022-10-03 00:00:00,2022-10-03 01:00:00,2022-10-03 01:00:00,0.0,on time,DEC0075690,DCL,DCL,Shipped,2022-11-02 00:00:00,27/09/2022,2022-09-29 00:00:00,2.0,,2022,8595216.0,326446R,4067296,M,MAERSK JAIPUR 241S
2022-09-01 06:50:16.948,4518456270,2021-326446R-2,BHVND-135,2022-10-28,BHDE417,2022-10-01 00:00:00,,400.0,3.5,1400.0,2022-10-03 01:00:00,2022-10-03 00:00:00,2022-10-03 01:00:00,2022-10-03 01:00:00,0.0,on time,DEC0075690,DCL,DCL,Shipped,2022-11-02 00:00:00,27/09/2022,2022-09-29 00:00:00,2.0,,2022,8595216.0,326446R,4067297,S,MAERSK JAIPUR 241S
2022-09-01 06:50:16.948,4518456270,2021-326446R-2,BHVND-135,2022-10-28,BHDE417,2022-10-01 00:00:00,,200.0,3.5,700.0,2022-10-03 01:00:00,2022-10-03 00:00:00,2022-10-03 01:00:00,2022-10-03 01:00:00,0.0,on time,DEC0075690,DCL,DCL,Shipped,2022-11-02 00:00:00,27/09/2022,2022-09-29 00:00:00,2.0,,2022,8595216.0,326446R,4067299,XS,MAERSK JAIPUR 241S
2022-08-31 07:06:58.737,4518449332,2022-326446G-9,BHVND-183,2022-10-28,BHDE417,2022-10-01 00:00:00,,200.0,3.573,714.6,2022-10-03 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,0.0,on time,DEC0075690,DCL,DCL,Shipped,2022-11-02 00:00:00,27/09/2022,2022-09-29 00:00:00,2.0,,2022,8595215.0,326446G,4067284,L,MAERSK JAIPUR 241S
2022-08-31 07:06:58.737,4518449332,2022-326446G-9,BHVND-183,2022-10-28,BHDE417,2022-10-01 00:00:00,,200.0,3.573,714.6,2022-10-03 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,0.0,on time,DEC0075690,DCL,DCL,Shipped,2022-11-02 00:00:00,27/09/2022,2022-09-29 00:00:00,2.0,,2022,8595215.0,326446G,4067285,M,MAERSK JAIPUR 241S
2022-08-24 09:07:20.746,4518421910,2022-123676-3YG,BHVND-186,2022-10-28,BHDE417,2022-10-01 00:00:00,,540.0,3.919,2116.26,2022-10-03 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,0.0,on time,DEC0075690,DCL,DCL,Shipped,2022-11-02 00:00:00,27/09/2022,2022-09-29 00:00:00,2.0,,2022,8398149.0,123676Y,2358141,XS,MAERSK JAIPUR 241S
2022-08-24 09:07:20.746,4518421910,2022-305595YG-2,BHVND-181,2022-10-28,BHDE417,2022-10-01 00:00:00,,168.0,3.919,658.392,2022-10-03 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,0.0,on time,DEC0075690,DCL,DCL,Shipped,2022-11-02 00:00:00,27/09/2022,2022-09-29 00:00:00,2.0,,2022,8530326.0,305595 FLY,2670444,2XL,MAERSK JAIPUR 241S
2022-03-02 11:35:45.576,4517703355,2022-305595YG-3,BHVND-190,2022-10-28,BHDE417,2022-10-01 00:00:00,,192.0,5.817,1116.864,2022-10-03 00:00:00,2022-08-08 00:00:00,2022-09-22 00:00:00,2022-10-03 00:00:00,0.0,on time,DEC0075690,DCL,DCL,Shipped,2022-11-02 00:00:00,20/09/2022,2022-09-29 00:00:00,9.0,,2022,8530326.0,305595 FLY,2670445,3XL,MAERSK JAIPUR 241S
2022-03-02 11:35:45.576,4517703355,2022-305595YG-2,BHVND-181,2022-10-28,BHDE417,2022-10-01 00:00:00,,336.0,5.817,1954.5120000000002,2022-10-03 00:00:00,2022-08-08 00:00:00,2022-09-22 00:00:00,2022-10-03 00:00:00,0.0,on time,DEC0075690,DCL,DCL,Shipped,2022-11-02 00:00:00,20/09/2022,2022-09-29 00:00:00,9.0,,2022,8530326.0,305595 FLY,2670448,S,MAERSK JAIPUR 241S
2022-03-02 11:35:45.576,4517703355,2022-305595YG-2,BHVND-181,2022-10-28,BHDE417,2022-10-01 00:00:00,,288.0,5.817,1675.296,2022-10-03 00:00:00,2022-08-08 00:00:00,2022-09-22 00:00:00,2022-10-03 00:00:00,0.0,on time,DEC0075690,DCL,DCL,Shipped,2022-11-02 00:00:00,20/09/2022,2022-09-29 00:00:00,9.0,,2022,8530326.0,305595 FLY,2670449,XL,MAERSK JAIPUR 241S
2022-08-17 09:06:25.803,4518385937,2022-326444B-2,(BHVND 170),2022-10-28,BHDE418,2022-10-07 00:00:00,,200.0,4.179,835.8000000000001,2022-10-10 00:00:00,2022-10-01 00:00:00,2022-10-10 00:00:00,2022-10-10 00:00:00,0.0,on time,DEC0077590,DCL,DCL,Shipped,2022-11-09 00:00:00,2022-09-30 00:00:00,2022-10-06 00:00:00,6.0,,2022,8595171.0,326444B,4067029,L,SKY ORION 2211S
2022-08-17 09:06:25.803,4518385937,2022-326444B-4,(BHVND 185),2022-10-28,BHDE418,2022-10-07 00:00:00,,200.0,4.179,835.8000000000001,2022-10-10 00:00:00,2022-10-01 00:00:00,2022-10-10 00:00:00,2022-10-10 00:00:00,0.0,on time,DEC0077590,DCL,DCL,Shipped,2022-11-09 00:00:00,2022-09-30 00:00:00,2022-10-06 00:00:00,6.0,,2022,8595171.0,326444B,4067032,XL,SKY ORION 2211S
2022-07-21 08:08:01.121,4518266348,2022-326444B-2,(BHVND 170),2022-10-28,BHDE418,2022-10-07 00:00:00,,200.0,4.179,835.8000000000001,2022-10-10 00:00:00,2022-09-03 00:00:00,2022-10-10 00:00:00,2022-10-10 00:00:00,0.0,on time,DEC0077590,DCL,DCL,Shipped,2022-11-09 00:00:00,2022-09-30 00:00:00,2022-10-06 00:00:00,6.0,,2022,8595171.0,326444B,4067023,XXL,SKY ORION 2211S
2022-07-06 12:04:28.782,4518192870,2022-326444B-2,(BHVND 170),2022-10-28,BHDE418,2022-10-07 00:00:00,,200.0,4.179,835.8000000000001,2022-10-10 00:00:00,2022-08-09 00:00:00,2022-10-10 00:00:00,2022-10-10 00:00:00,0.0,on time,DEC0077590,DCL,DCL,Shipped,2022-11-09 00:00:00,2022-09-30 00:00:00,2022-10-06 00:00:00,6.0,,2022,8595171.0,326444B,4067029,L,SKY ORION 2211S
2022-09-28 08:35:46.961,4518338469,2021-123676-4+2021-123676-5 , ( BHVND-141)+( BHVND-148),2022-10-28,BHDE419,2022-10-15 00:00:00,,3180.0,3.919,12462.42,2022-10-17 00:00:00,2022-10-24 00:00:00,2022-10-17 00:00:00,2022-10-17 00:00:00,0.0,on time,DEC0075729,DCL,DCL,Shipped,2022-11-16 00:00:00,2022-10-07 00:00:00,2022-10-13 00:00:00,6.0,,2022,8398148.0,123676B,2358136,S,MAERSK JAIPUR 243S
2022-09-28 08:35:46.961,4518338469,2022-123676-1, ( BHVND-160),2022-10-28,BHDE419,2022-10-15 00:00:00,,4860.0,3.919,19046.34,2022-10-17 00:00:00,2022-10-24 00:00:00,2022-10-17 00:00:00,2022-10-17 00:00:00,0.0,on time,DEC0075729,DCL,DCL,Shipped,2022-11-16 00:00:00,2022-10-07 00:00:00,2022-10-13 00:00:00,6.0,,2022,8398148.0,123676B,2358137,M,MAERSK JAIPUR 243S
2022-09-28 08:35:46.961,4518338469,2022-123676-1, ( BHVND-160),2022-10-28,BHDE419,2022-10-15 00:00:00,,6420.0,3.919,25159.98,2022-10-17 00:00:00,2022-10-24 00:00:00,2022-10-17 00:00:00,2022-10-17 00:00:00,0.0,on time,DEC0075729,DCL,DCL,Shipped,2022-11-16 00:00:00,2022-10-07 00:00:00,2022-10-13 00:00:00,6.0,,2022,8398148.0,123676B,2358138,L,MAERSK JAIPUR 243S
2022-09-28 08:35:46.961,4518338469,2022-123676-1, ( BHVND-160),2022-10-28,BHDE419,2022-10-15 00:00:00,,4500.0,3.919,17635.5,2022-10-17 00:00:00,2022-10-24 00:00:00,2022-10-17 00:00:00,2022-10-17 00:00:00,0.0,on time,DEC0075729,DCL,DCL,Shipped,2022-11-16 00:00:00,2022-10-07 00:00:00,2022-10-13 00:00:00,6.0,,2022,8398148.0,123676B,2358139,XL,MAERSK JAIPUR 243S
2022-09-28 08:35:46.961,4518338469,2021-123676-4 ,( BHVND-141),2022-10-28,BHDE419,2022-10-15 00:00:00,,2460.0,3.919,9640.74,2022-10-17 00:00:00,2022-10-24 00:00:00,2022-10-17 00:00:00,2022-10-17 00:00:00,0.0,on time,DEC0075729,DCL,DCL,Shipped,2022-11-16 00:00:00,2022-10-07 00:00:00,2022-10-13 00:00:00,6.0,,2022,8398148.0,123676B,2358140,XXL,MAERSK JAIPUR 243S
2022-09-21 07:21:21.890,4518544215,2021-123676-4+2021-123676-5 , ( BHVND-141)+( BHVND-148),2022-10-28,BHDE419,2022-10-15 00:00:00,,60.0,3.919,235.14000000000001,2022-10-17 01:00:00,2022-10-24 00:00:00,2022-10-17 01:00:00,2022-10-17 01:00:00,0.0,on time,DEC0075729,DCL,DCL,Shipped,2022-11-16 01:00:00,2022-10-07 01:00:00,2022-10-13 00:00:00,5.958333333335759,,2022,8398148.0,123676B,2358136,S,MAERSK JAIPUR 243S
2022-09-21 07:21:21.890,4518544215,2022-123676-1, ( BHVND-160),2022-10-28,BHDE419,2022-10-15 00:00:00,,120.0,3.919,470.28000000000003,2022-10-17 01:00:00,2022-10-24 00:00:00,2022-10-17 01:00:00,2022-10-17 01:00:00,0.0,on time,DEC0075729,DCL,DCL,Shipped,2022-11-16 01:00:00,2022-10-07 01:00:00,2022-10-13 00:00:00,5.958333333335759,,2022,8398148.0,123676B,2358137,M,MAERSK JAIPUR 243S
2022-09-21 07:21:21.890,4518544215,2022-123676-1, ( BHVND-160),2022-10-28,BHDE419,2022-10-15 00:00:00,,120.0,3.919,470.28000000000003,2022-10-17 01:00:00,2022-10-24 00:00:00,2022-10-17 01:00:00,2022-10-17 01:00:00,0.0,on time,DEC0075729,DCL,DCL,Shipped,2022-11-16 01:00:00,2022-10-07 01:00:00,2022-10-13 00:00:00,5.958333333335759,,2022,8398148.0,123676B,2358138,L,MAERSK JAIPUR 243S
2022-09-21 07:21:21.890,4518544215,2022-123676-1, ( BHVND-160),2022-10-28,BHDE419,2022-10-15 00:00:00,,60.0,3.919,235.14000000000001,2022-10-17 01:00:00,2022-10-24 00:00:00,2022-10-17 01:00:00,2022-10-17 01:00:00,0.0,on time,DEC0075729,DCL,DCL,Shipped,2022-11-16 01:00:00,2022-10-07 01:00:00,2022-10-13 00:00:00,5.958333333335759,,2022,8398148.0,123676B,2358139,XL,MAERSK JAIPUR 243S
2022-09-21 07:32:12.320,4518546626,2021-123676-4 ,( BHVND-141),2022-10-28,BHDE419,2022-10-15 00:00:00,,540.0,3.919,2116.26,2022-10-17 00:00:00,2022-10-17 00:00:00,2022-10-17 00:00:00,2022-10-17 00:00:00,0.0,on time,DEC0075729,DCL,DCL,Shipped,2022-11-16 00:00:00,2022-10-07 00:00:00,2022-10-13 00:00:00,6.0,,2022,8398148.0,123676B,2358140,XXL,MAERSK JAIPUR 243S
2022-08-19 17:27:07.684,4517708106,2022-306373-2R, ( BHVND-168),2022-10-28,BHDE419,2022-10-15 00:00:00,,240.0,3.7326,895.8240000000001,2022-10-17 00:00:00,2022-10-17 00:00:00,2022-10-17 00:00:00,2022-10-17 00:00:00,0.0,on time,DEC0075729,DCL,DCL,Shipped,2022-11-16 00:00:00,2022-10-07 00:00:00,2022-10-13 00:00:00,6.0,,2022,8543179.0,306373,2989144,14 YEARS,MAERSK JAIPUR 243S
2022-08-19 17:27:07.684,4517708106,2022-306373-2R, ( BHVND-168),2022-10-28,BHDE419,2022-10-15 00:00:00,,360.0,3.7326,1343.736,2022-10-17 00:00:00,2022-10-17 00:00:00,2022-10-17 00:00:00,2022-10-17 00:00:00,0.0,on time,DEC0075729,DCL,DCL,Shipped,2022-11-16 00:00:00,2022-10-07 00:00:00,2022-10-13 00:00:00,6.0,,2022,8543179.0,306373,2706524,10 YEARS,MAERSK JAIPUR 243S
2022-08-19 17:27:07.684,4517708106,2022-306373-2R, ( BHVND-168),2022-10-28,BHDE419,2022-10-15 00:00:00,,240.0,3.7326,895.8240000000001,2022-10-17 00:00:00,2022-10-17 00:00:00,2022-10-17 00:00:00,2022-10-17 00:00:00,0.0,on time,DEC0075729,DCL,DCL,Shipped,2022-11-16 00:00:00,2022-10-07 00:00:00,2022-10-13 00:00:00,6.0,,2022,8543179.0,306373,2706525,12 YEARS,MAERSK JAIPUR 243S
2022-08-19 17:27:07.684,4517708106,2022-306373-2R, ( BHVND-168),2022-10-28,BHDE419,2022-10-15 00:00:00,,300.0,3.7326,1119.78,2022-10-17 00:00:00,2022-10-17 00:00:00,2022-10-17 00:00:00,2022-10-17 00:00:00,0.0,on time,DEC0075729,DCL,DCL,Shipped,2022-11-16 00:00:00,2022-10-07 00:00:00,2022-10-13 00:00:00,6.0,,2022,8543179.0,306373,2706526,4 YEARS,MAERSK JAIPUR 243S
2022-08-19 17:27:07.684,4517708106,2022-306373-2R, ( BHVND-168),2022-10-28,BHDE419,2022-10-15 00:00:00,,180.0,3.7326,671.868,2022-10-17 00:00:00,2022-10-17 00:00:00,2022-10-17 00:00:00,2022-10-17 00:00:00,0.0,on time,DEC0075729,DCL,DCL,Shipped,2022-11-16 00:00:00,2022-10-07 00:00:00,2022-10-13 00:00:00,6.0,,2022,8543179.0,306373,2706527,6 YEARS,MAERSK JAIPUR 243S
2022-08-19 17:27:07.684,4517708106,2022-306373-2R, ( BHVND-168),2022-10-28,BHDE419,2022-10-15 00:00:00,,180.0,3.7326,671.868,2022-10-17 00:00:00,2022-10-17 00:00:00,2022-10-17 00:00:00,2022-10-17 00:00:00,0.0,on time,DEC0075729,DCL,DCL,Shipped,2022-11-16 00:00:00,2022-10-07 00:00:00,2022-10-13 00:00:00,6.0,,2022,8543179.0,306373,2706528,8 YEARS,MAERSK JAIPUR 243S
2022-08-19 17:27:07.803,4517735781,2022-306373-2R, ( BHVND-168),2022-10-28,BHDE419,2022-10-15 00:00:00,,60.0,3.7326,223.95600000000002,2022-10-17 00:00:00,2022-10-17 00:00:00,2022-10-17 00:00:00,2022-10-17 00:00:00,0.0,on time,DEC0075729,DCL,DCL,Shipped,2022-11-16 00:00:00,2022-10-07 00:00:00,2022-10-13 00:00:00,6.0,,2022,8543179.0,306373,2706524,10 YEARS,MAERSK JAIPUR 243S
2022-08-19 17:27:07.803,4517735781,2022-306373-2R, ( BHVND-168),2022-10-28,BHDE419,2022-10-15 00:00:00,,60.0,3.7326,223.95600000000002,2022-10-17 00:00:00,2022-10-17 00:00:00,2022-10-17 00:00:00,2022-10-17 00:00:00,0.0,on time,DEC0075729,DCL,DCL,Shipped,2022-11-16 00:00:00,2022-10-07 00:00:00,2022-10-13 00:00:00,6.0,,2022,8543179.0,306373,2706525,12 YEARS,MAERSK JAIPUR 243S
2022-08-19 17:27:07.803,4517735781,2022-306373-2R, ( BHVND-168),2022-10-28,BHDE419,2022-10-15 00:00:00,,60.0,3.7326,223.95600000000002,2022-10-17 00:00:00,2022-10-17 00:00:00,2022-10-17 00:00:00,2022-10-17 00:00:00,0.0,on time,DEC0075729,DCL,DCL,Shipped,2022-11-16 00:00:00,2022-10-07 00:00:00,2022-10-13 00:00:00,6.0,,2022,8543179.0,306373,2706526,4 YEARS,MAERSK JAIPUR 243S
2022-08-19 17:27:07.803,4517735781,2022-306373-2R, ( BHVND-168),2022-10-28,BHDE419,2022-10-15 00:00:00,,60.0,3.7326,223.95600000000002,2022-10-17 00:00:00,2022-10-17 00:00:00,2022-10-17 00:00:00,2022-10-17 00:00:00,0.0,on time,DEC0075729,DCL,DCL,Shipped,2022-11-16 00:00:00,2022-10-07 00:00:00,2022-10-13 00:00:00,6.0,,2022,8543179.0,306373,2989144,14 YEARS,MAERSK JAIPUR 243S
2022-08-17 09:06:26.291,4518386416,2022-326444B-4+2022-326444B-2,(BHVND 185)+(BHVND 170),2022-10-28,BHDE420,2022-10-19 00:00:00,,800.0,4.179,3343.2000000000003,2022-10-20 00:00:00,2022-09-29 00:00:00,2022-10-20 00:00:00,2022-10-20 00:00:00,0.0,on time,DEC0078163,DCL,DCL,Shipped,2022-11-19 00:00:00,2022-10-10 00:00:00,2022-10-14 00:00:00,4.0,,2022,8595171.0,326444B,4067023,XXL,MAERSK VICTORIA 240S
2022-08-17 09:06:26.291,4518386416,2022-326444B-2,(BHVND 170),2022-10-28,BHDE420,2022-10-19 00:00:00,,600.0,4.179,2507.4,2022-10-20 00:00:00,2022-09-29 00:00:00,2022-10-20 00:00:00,2022-10-20 00:00:00,0.0,on time,DEC0078163,DCL,DCL,Shipped,2022-11-19 00:00:00,2022-10-10 00:00:00,2022-10-14 00:00:00,4.0,,2022,8595171.0,326444B,4067029,L,MAERSK VICTORIA 240S
2022-08-17 09:06:26.291,4518386416,2022-326444B-2+2022-326444B-3+2022-326444B-4,(BHVND 170)+(BHVND 178)+(BHVND 185),2022-10-28,BHDE420,2022-10-19 00:00:00,,1000.0,4.179,4179.0,2022-10-20 00:00:00,2022-09-29 00:00:00,2022-10-20 00:00:00,2022-10-20 00:00:00,0.0,on time,DEC0078163,DCL,DCL,Shipped,2022-11-19 00:00:00,2022-10-10 00:00:00,2022-10-14 00:00:00,4.0,,2022,8595171.0,326444B,4067032,XL,MAERSK VICTORIA 240S
2022-08-10 11:18:31.280,4518350847,2022-326444B-2,(BHVND 170),2022-10-28,BHDE420,2022-10-19 00:00:00,,200.0,4.179,835.8000000000001,2022-10-20 00:00:00,2022-09-22 00:00:00,2022-10-20 00:00:00,2022-10-20 00:00:00,0.0,on time,DEC0078163,DCL,DCL,Shipped,2022-11-19 00:00:00,2022-10-10 00:00:00,2022-10-14 00:00:00,4.0,,2022,8595171.0,326444B,4067023,XXL,MAERSK VICTORIA 240S
2022-08-10 11:18:31.280,4518350847,2022-326444B-4,(BHVND 185),2022-10-28,BHDE420,2022-10-19 00:00:00,,200.0,4.179,835.8000000000001,2022-10-20 00:00:00,2022-09-22 00:00:00,2022-10-20 00:00:00,2022-10-20 00:00:00,0.0,on time,DEC0078163,DCL,DCL,Shipped,2022-11-19 00:00:00,2022-10-10 00:00:00,2022-10-14 00:00:00,4.0,,2022,8595171.0,326444B,4067029,L,MAERSK VICTORIA 240S
2022-08-10 11:18:31.280,4518350847,2022-326444B-2+2022-326444B-3+2022-326444B-4,(BHVND 170)+(BHVND 178)+(BHVND 185),2022-10-28,BHDE420,2022-10-19 00:00:00,,200.0,4.179,835.8000000000001,2022-10-20 00:00:00,2022-09-22 00:00:00,2022-10-20 00:00:00,2022-10-20 00:00:00,0.0,on time,DEC0078163,DCL,DCL,Shipped,2022-11-19 00:00:00,2022-10-10 00:00:00,2022-10-14 00:00:00,4.0,,2022,8595171.0,326444B,4067032,XL,MAERSK VICTORIA 240S
2022-08-19 17:27:07.884,4517876919,2022-326444B-4+2022-326444B-2,(BHVND 185)+(BHVND 170),2022-10-28,BHDE420,2022-10-19 00:00:00,,60.0,3.7326,223.95600000000002,2022-10-20 00:00:00,2022-10-20 00:00:00,2022-10-20 00:00:00,2022-10-20 00:00:00,0.0,on time,DEC0078163,DCL,DCL,Shipped,2022-11-19 00:00:00,2022-10-10 00:00:00,2022-10-14 00:00:00,4.0,,2022,8543179.0,306373,2706528,8 YEARS,MAERSK VICTORIA 240S
2022-07-20 16:09:52.771,4518047389,2022-326444B-4,BHVND-185,2022-10-28,BHDE421,2022-10-19 00:00:00,,200.0,4.179,835.8000000000001,2022-10-20 00:00:00,2022-10-20 00:00:00,2022-08-04 00:00:00,2022-10-20 00:00:00,0.0,on time,DEC0079267,DCL,DCL,Shipped,2022-11-19 00:00:00,13/10/2022,2022-10-14 00:00:00,1.0,,2022,8595171.0,326444B,4067023,2XL,MIA SCHULTE 0XKCAN1NC
2022-07-20 16:09:52.771,4518047389,2022-326444B-4,BHVND-185,2022-10-28,BHDE421,2022-10-19 00:00:00,,1000.0,4.179,4179.0,2022-10-20 00:00:00,2022-10-20 00:00:00,2022-08-04 00:00:00,2022-10-20 00:00:00,0.0,on time,DEC0079267,DCL,DCL,Shipped,2022-11-19 00:00:00,13/10/2022,2022-10-14 00:00:00,1.0,,2022,8595171.0,326444B,4067029,L,MIA SCHULTE 0XKCAN1NC
2022-07-20 16:09:52.771,4518047389,2022-326444B-2,BHVND-170,2022-10-28,BHDE421,2022-10-19 00:00:00,,1000.0,4.179,4179.0,2022-10-20 00:00:00,2022-10-20 00:00:00,2022-08-04 00:00:00,2022-10-20 00:00:00,0.0,on time,DEC0079267,DCL,DCL,Shipped,2022-11-19 00:00:00,13/10/2022,2022-10-14 00:00:00,1.0,,2022,8595171.0,326444B,4067030,M,MIA SCHULTE 0XKCAN1NC
2022-07-20 16:09:52.771,4518047389,2022-326444B-2,BHVND-170,2022-10-28,BHDE421,2022-10-19 00:00:00,,1000.0,4.179,4179.0,2022-10-20 00:00:00,2022-10-20 00:00:00,2022-08-04 00:00:00,2022-10-20 00:00:00,0.0,on time,DEC0079267,DCL,DCL,Shipped,2022-11-19 00:00:00,13/10/2022,2022-10-14 00:00:00,1.0,,2022,8595171.0,326444B,4067031,S,MIA SCHULTE 0XKCAN1NC
2022-07-20 16:09:52.771,4518047389,2022-326444B-4,BHVND-185,2022-10-28,BHDE421,2022-10-19 00:00:00,,600.0,4.179,2507.4,2022-10-20 00:00:00,2022-10-20 00:00:00,2022-08-04 00:00:00,2022-10-20 00:00:00,0.0,on time,DEC0079267,DCL,DCL,Shipped,2022-11-19 00:00:00,13/10/2022,2022-10-14 00:00:00,1.0,,2022,8595171.0,326444B,4067032,XL,MIA SCHULTE 0XKCAN1NC
2022-07-20 16:09:52.771,4518047389,2022-326444B-2,BHVND-170,2022-10-28,BHDE421,2022-10-19 00:00:00,,200.0,4.179,835.8000000000001,2022-10-20 00:00:00,2022-10-20 00:00:00,2022-08-04 00:00:00,2022-10-20 00:00:00,0.0,on time,DEC0079267,DCL,DCL,Shipped,2022-11-19 00:00:00,13/10/2022,2022-10-14 00:00:00,1.0,,2022,8595171.0,326444B,4067033,XS,MIA SCHULTE 0XKCAN1NC
2022-09-07 07:04:34.333,4518471087,2022-326444B-4,BHVND-185,2022-10-28,BHDE421,2022-10-19 00:00:00,,200.0,4.179,835.8000000000001,2022-10-20 00:00:00,2022-10-19 00:00:00,2022-10-20 01:00:00,2022-10-20 00:00:00,0.0,on time,DEC0079267,DCL,DCL,Shipped,2022-11-19 00:00:00,13/10/2022,2022-10-14 00:00:00,1.0,,2022,8595171.0,326444B,4067023,2XL,MIA SCHULTE 0XKCAN1NC
2022-09-07 07:04:34.333,4518471087,2022-326444B-3,BHVND-178,2022-10-28,BHDE421,2022-10-19 00:00:00,,800.0,4.179,3343.2000000000003,2022-10-20 00:00:00,2022-10-19 00:00:00,2022-10-20 01:00:00,2022-10-20 00:00:00,0.0,on time,DEC0079267,DCL,DCL,Shipped,2022-11-19 00:00:00,13/10/2022,2022-10-14 00:00:00,1.0,,2022,8595171.0,326444B,4067029,L,MIA SCHULTE 0XKCAN1NC
2022-09-07 07:04:34.333,4518471087,2022-326444B-2,BHVND-170,2022-10-28,BHDE421,2022-10-19 00:00:00,,200.0,4.179,835.8000000000001,2022-10-20 00:00:00,2022-10-19 00:00:00,2022-10-20 01:00:00,2022-10-20 00:00:00,0.0,on time,DEC0079267,DCL,DCL,Shipped,2022-11-19 00:00:00,13/10/2022,2022-10-14 00:00:00,1.0,,2022,8595171.0,326444B,4067030,M,MIA SCHULTE 0XKCAN1NC
